Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),year,site
26-07-2023,16.76288194,37.3846875,11.57541667,18.10933333,29.68458333,43.195,6.264270833,0.551631944,25.47645833,91.04493056,1.258298611,77.38496528,0.972916667,0.972916667,148.0527778,995.5354167,-0.227569444,2023,1419
27-07-2023,17.87680556,40.04552083,11.68482639,17.52243056,29.20673611,43.1884375,6.163402778,0.589166667,25.66729167,95.3375,1.401319444,48.6803125,0.120833333,0.120833333,131.0840278,994.2260417,-0.207291667,2023,1419
28-07-2023,17.39072917,34.26826389,10.92104167,17.22875,28.14979167,43.70586806,5.99125,0.501770833,26.90131944,94.19472222,1.173368056,100.7329514,0.677083333,0.677083333,185.9052083,991.5413194,-0.222916667,2023,1419
29-07-2023,18.24260417,36.40048611,10.77402778,16.66986111,27.44371528,43.95652778,6.400972222,0.4959375,27.22951389,96.06715278,1.303645833,65.02319444,0.15625,0.15625,135.5052083,991.0784722,-0.186006944,2023,1419
30-07-2023,18.63090278,35.84868056,11.27069444,16.60225694,27.87381944,43.95552083,5.881076389,0.532256944,27.15680556,91.70309028,1.330868056,141.5548611,0.00625,0.00625,208.4003472,989.9003472,-0.19,2023,1419
31-07-2023,22.83645833,43.71177083,12.3359375,17.53434028,29.86902778,43.70128472,6.076493056,0.555833333,25.47128472,81.35829861,0.912847222,185.9740278,0,0,277.5243056,988.1079861,-0.197083333,2023,1419
01-08-2023,19.80149306,41.11427083,11.0809375,17.05434028,28.13513889,44.48927083,6.338055556,0.426944444,26.60354167,74.13541667,1.272847222,103.1569097,0,0,286.7413194,987.0170139,-0.203993056,2023,1419
02-08-2023,15.12583333,29.82409722,10.93965278,16.53534722,27.47510417,44.25878472,5.983819444,0.513645833,26.6853125,91.56118056,1.908576389,52.1328125,0,0,150.5392361,989.3534722,-0.216458333,2023,1419
03-08-2023,17.49996528,32.67166667,10.94645833,16.29635417,27.241875,44.34447917,5.944131944,0.5221875,27.1946875,93.22284722,1.888229167,43.49375,0.035416667,0.035416667,160.8274306,990.8829861,-0.223125,2023,1419
04-08-2023,16.99506944,33.53222222,10.7790625,16.50416667,27.28319444,44.10586806,6.223125,0.485868056,28.91868056,96.76375,1.677777778,58.47097222,0.272916667,0.272916667,88.51805556,993.2180556,-0.217534722,2023,1419
05-08-2023,21.10090278,42.5378125,10.82142361,16.60065972,27.42253472,44.15371528,5.981458333,0.612847222,28.340625,94.43097222,1.379826389,59.03027778,0.066666667,0.066666667,151.4604167,993.4954861,-0.224479167,2023,1419
06-08-2023,21.60430556,44.17652778,10.4359375,16.40267361,26.83913194,44.3140625,6.068472222,0.505520833,27.42013889,94.138125,1.357465278,80.36434028,0,0,152.5006944,989.8114583,-0.217708333,2023,1419
07-08-2023,19.79121212,38.65386364,10.61725694,16.67947917,27.29652778,44.35704861,6.209166667,0.533680556,28.01416667,95.35753472,1.133506944,125.5366667,0.256944444,0.25,140.4086806,987.2878472,-0.221006944,2023,1419
08-08-2023,19.27833333,38.90864583,11.06295139,16.4021875,27.46493056,44.23413194,5.763020833,0.571354167,28.11805556,96.57131944,1.495694444,111.2390972,0.40625,0.40625,126.54375,988.8767361,-0.226354167,2023,1419
09-08-2023,27.5028125,51.60572917,12.71,16.49704861,29.20725694,43.12100694,6.401770833,0.742777778,29.41916667,97.24565972,1.342743056,109.7028819,0.095833333,0.095833333,83.12916667,993.4211806,-0.224166667,2023,1419
10-08-2023,31.16572917,60.395625,13.05045139,17.45902778,30.50902778,40.56201389,7.626875,0.505277778,30.93479167,92.1946875,1.123958333,149.1061111,0.29375,0.291666667,219.6788194,994.5239583,-0.228854167,2023,1419
11-08-2023,20.1484375,39.79520833,11.51583333,17.71145833,29.22697917,38.48184028,7.664444444,0.532118056,20.58413194,95.92909722,1.031875,129.2990972,0.0125,0.0125,165.2364583,993.7607639,-0.226666667,2023,1419
12-08-2023,20.18604167,39.32229167,10.854375,17.03090278,27.885625,39.21430556,7.669375,0.523125,22.62776515,96.11913194,1.126284722,144.5815972,0.300694444,0.3,185.0600694,991.2309028,-0.217534722,2023,1419
13-08-2023,19.21385417,37.27177083,10.31625,16.11743056,26.43347222,39.23104167,7.6953125,0.478229167,15.01732639,97.50982639,0.770694444,168.5688889,0.635416667,0.635416667,54.53784722,992.7666667,-0.222395833,2023,1419
14-08-2023,32.17645833,61.93197917,12.453125,16.30597222,28.75927083,38.62295139,7.318020833,0.622256944,14.01204861,89.11423611,0.813298611,214.4809722,0,0,236.6538194,994.2923611,-0.228229167,2023,1419
15-08-2023,33.34375,66.51927083,12.17041667,16.38486111,28.55423611,39.14673611,7.658888889,0.529375,14.53364583,88.14680556,0.825555556,196.0869792,0.014583333,0.014583333,238.5736111,993.4770833,-0.22625,2023,1419
16-08-2023,27.08802083,54.64822917,11.37836806,16.48534722,27.86427083,39.07204861,7.7678125,0.5621875,14.7728125,95.73913194,0.871944444,164.3014931,0.04375,0.04375,127.3763889,993.521875,-0.2084375,2023,1419
17-08-2023,29.9746875,63.95645833,11.79267361,17.39222222,29.18493056,36.51972222,7.538541667,0.582395833,17.50210145,86.83743056,1.002222222,164.8217014,0,0,273.50625,993.5232639,-0.192847222,2023,1419
18-08-2023,28.0426087,59.52619565,11.93138889,17.21138889,29.14246528,34.01927083,7.538090278,0.542048611,22.61684028,91.94385417,1.192673611,102.1992361,0.010416667,0.010416667,197.3892361,994.1239583,-0.174375,2023,1419
19-08-2023,20.2102381,45.59099206,11.35916667,17.7027381,29.06234127,34.12373016,7.771190476,0.536507937,22.9065873,91.20587302,1.33531746,73.79869048,0,0,143.2174603,995.4329365,-0.2175,2023,1419
20-08-2023,18.82555556,42.00934028,10.81434028,16.94555556,27.759375,33.97621528,7.171493056,0.527743056,22.84815972,93.81791667,1.079409722,117.5232639,0.023611111,0.022916667,158.6986111,995.6017361,-0.233715278,2023,1419
21-08-2023,21.24652778,46.54635417,10.96680556,16.5596875,27.52649306,33.691875,7.550486111,0.528333333,23.1634375,95.74770833,1.033645833,145.4459375,0.091666667,0.091666667,137.8736111,994.5284722,-0.224270833,2023,1419
22-08-2023,21.41586806,47.92847222,12.16902778,17.25513889,29.42458333,33.22927083,7.915277778,0.500277778,22.48229167,97.41013889,1.0703125,148.3672917,0.204861111,0.197916667,96.68125,994.2368056,-0.2253125,2023,1419
23-08-2023,14.88784722,34.39097222,11.03590278,16.44802083,27.48378472,33.84715278,7.527361111,0.513645833,22.41663194,97.39010417,1.490243056,61.80517361,0.41875,0.41875,137.2388889,993.3774306,-0.240763889,2023,1419
24-08-2023,16.86708333,35.23736111,10.99871528,15.43177083,26.42986111,34.22725694,7.725208333,0.496180556,23.39930556,97.38798611,1.448368056,54.62378472,1.34375,1.289583333,100.290625,990.9559028,-0.246875,2023,1419
25-08-2023,15.83809028,33.11788194,12.11857639,16.06253472,28.18048611,30.72798611,7.73875,0.488263889,23.46149306,97.46211806,1.698020833,40.58600694,1.891666667,1.891666667,87.07152778,991.0381944,-0.222916667,2023,1419
26-08-2023,13.51939394,33.60905303,13.14993056,15.79663194,28.94618056,24.71635417,7.357898551,0.590138889,20.01246377,97.3453125,1.135902778,100.2031944,0.104166667,0.104166667,130.6697917,990.6510417,-0.203819444,2023,1419
27-08-2023,21.78645833,51.83388889,10.58990196,15.46259804,26.05308824,24.55588235,7.886423611,0.449652778,22.99482639,97.03347222,0.885173611,160.2318056,0.109722222,0.108333333,168.4899306,989.1364583,-0.217569444,2023,1419
28-08-2023,27.19125,65.87378472,11.80850694,15.60520833,27.4134375,23.88538194,7.88125,0.508506944,23.58774306,96.27534722,1.01625,119.7643403,0.5125,0.479166667,150.4496528,990.9947917,-0.219236111,2023,1419
29-08-2023,25.80975694,63.71986111,12.19572917,19.25697917,31.43086806,25.12295139,7.648020833,0.610243056,29.38284722,92.38333333,0.9671875,127.1114236,0.058333333,0.058333333,203.9006944,993.6208333,-0.247708333,2023,1419
30-08-2023,31.95065972,72.14739583,11.63385417,19.29243056,30.92611111,24.98909722,7.977256944,0.508333333,40.52784722,89.11857639,0.927604167,148.8914931,0.1,0.1,245.7614583,994.890625,-0.263854167,2023,1419
31-08-2023,34.01307971,78.41775362,14.13079861,19.34600694,33.47607639,26.39295139,8.0796875,0.608611111,35.07802083,87.3171875,1.019826389,183.4027778,0,0,249.1309028,995.2975694,-0.253020833,2023,1419
01-09-2023,31.72239583,64.34114583,13.07982639,17.51763889,30.5978125,27.92590278,7.578333333,0.557222222,34.47680556,89.75333333,0.852777778,207.7464583,0,0,205.0770833,994.7267361,-0.246319444,2023,1419
02-09-2023,29.9665625,56.90916667,11.06538194,17.74704861,28.81197917,28.09677083,8.0609375,0.5684375,42.51635417,93.44510417,1.054097222,115.8360417,0.010416667,0.010416667,184.1708333,993.6965278,-0.248159722,2023,1419
03-09-2023,24.8265625,51.19447917,12.4353125,16.61684028,29.05197917,28.40920139,7.679652778,0.654861111,38.81402778,86.43909722,1.05,153.4214931,0,0,233.8111111,992.7638889,-0.2496875,2023,1419
04-09-2023,20.46434783,45.94447917,9.870451389,35.60579861,45.44097222,20.7528125,7.880833333,0.638541667,39.03173611,85.88583333,1.203229167,179.7155903,0,0,223.3520833,992.8125,-0.245729167,2023,1419
05-09-2023,26.565,56.225,15.75113636,22.50545455,38.25575758,26.23056818,7.445694444,0.627934783,33.66673611,73.50465278,1.187534722,207.9194097,0,0,279.3326389,992.83125,-0.2525,2023,1419
06-09-2023,17.939375,50.25864583,12.19527778,22.55159722,34.74760417,24.68114583,4.607569444,0.507048611,41.65006944,68.77708333,1.392013889,115.5024306,0,0,241.5180556,994.2763889,-0.248645833,2023,1419
07-09-2023,18.07847222,39.13076389,12.50985507,19.94246377,32.19695652,26.73072464,4.917644928,0.565833333,36.72347222,86.58135417,1.278888889,131.3440278,0.035416667,0.035416667,228.946875,995.0211806,-0.2390625,2023,1419
08-09-2023,12.02225694,26.49753472,14.63951389,22.93524306,37.57489583,24.72538194,5.298298611,0.412743056,31.27704861,93.43506944,1.898611111,55.97774306,0.050694444,0.05,154.1871528,996.4399306,-0.245069444,2023,1419
09-09-2023,16.37003472,30.62076389,14.00055556,17.716875,31.71666667,24.68340278,5.951666667,0.413194444,29.13482639,91.5471875,1.299965278,135.8109375,0,0,175.7864583,995.7166667,-0.232291667,2023,1419
10-09-2023,22.89847222,44.6928125,15.30572917,17.45409722,32.75847222,25.09850694,5.796076389,0.434652778,30.53246528,83.95430556,0.924513889,216.6076389,0,0,252.7024306,993.1163194,-0.2290625,2023,1419
11-09-2023,27.86899306,52.17621528,13.62413194,16.91465278,30.53107639,24.74402778,6.128611111,0.335277778,35.64138889,87.18597222,1.045763889,136.6167361,0,0,225.6069444,992.1927083,-0.229097222,2023,1419
12-09-2023,23.9346875,48.67708333,12.77635417,16.71159722,29.48388889,24.48565972,5.931284722,0.386805556,33.01392361,93.30572917,1.227569444,113.6432986,0,0,162.6413194,992.890625,-0.224375,2023,1419
13-09-2023,25.52743056,50.83413194,15.96920139,20.94211806,36.90954861,23.56364583,5.419930556,0.447326389,30.52826389,87.276875,1.029479167,175.6670139,0,0,238.7173611,993.1267361,-0.231354167,2023,1419
14-09-2023,22.1821875,42.06704861,14.85559028,19.55006944,34.40451389,23.79076389,6.067569444,0.398784722,28.50454861,90.76885417,1.287256944,103.4646528,0.022916667,0.022916667,176.8364583,995.028125,-0.236666667,2023,1419
15-09-2023,18.68493056,41.35836806,16.21833333,20.33538194,36.55364583,23.92954861,5.839131944,0.397430556,27.32725694,87.48399306,1.206875,139.5601389,0,0,200.9440972,996.7621528,-0.223506944,2023,1419
16-09-2023,20.59811594,51.51902174,15.55434028,21.38680556,36.9409375,24.67774306,5.79375,0.401770833,32.67361111,84.17972222,0.999201389,203.5308681,0,0,256.89375,995.9979167,-0.227916667,2023,1419
17-09-2023,29.46704861,60.08472222,14.57621528,21.93954861,36.50878472,23.20458333,5.965069444,0.411770833,32.39045139,82.76892361,0.994340278,206.1417708,0,0,259.0361111,994.1503472,-0.227291667,2023,1419
18-09-2023,23.08166667,45.62642361,13.97340278,19.71177083,33.67881944,22.96322917,5.724548611,0.342569444,34.83618056,79.10270833,1.206736111,143.0597222,0,0,244.6774306,994.3163194,-0.2284375,2023,1419
19-09-2023,19.53600694,40.97364583,12.98940972,17.44239583,30.416875,23.7971875,5.761805556,0.392395833,32.07447917,84.44524306,1.310972222,102.6239931,0,0,199.8451389,997.1020833,-0.225798611,2023,1419
20-09-2023,10.05222222,21.86347222,12.16829861,16.394375,28.56010417,24.52274306,5.8371875,0.249861111,31.06326389,87.24097222,1.737291667,74.15427083,0.150694444,0.15,214.8652778,997.7510417,-0.223854167,2023,1419
21-09-2023,9.174652778,17.94045139,13.73621528,16.30527778,30.04194444,25.70520833,5.777951389,0.352708333,29.74770833,97.45319444,1.848368056,61.39836806,0.464583333,0.464583333,78.51319444,998.5225694,-0.222430556,2023,1419
22-09-2023,10.47871528,21.35725694,13.36899306,17.00461806,30.37361111,24.2065625,5.579131944,0.3653125,25.924375,97.41888889,1.607048611,60.74659722,0.408333333,0.40625,101.3840278,998.7326389,-0.213125,2023,1419
23-09-2023,10.84288194,20.92364583,14.16041667,58.34,72.49993056,15.76934028,5.957430556,0.260798611,29.67347222,97.28916667,2.015,43.72934028,0.595138889,0.583333333,100.1177083,998.6,-0.210347222,2023,1419
24-09-2023,9.162777778,19.82121528,13.59767361,21.6909375,35.26913194,42.28006944,5.826805556,0.380659722,28.55677083,97.22645833,1.848993056,55.52402778,0.6625,0.6625,64.61597222,997.5378472,-0.207916667,2023,1419
25-09-2023,13.57822917,31.4325,21.22135417,25.19347222,46.41416667,41.96604167,5.876458333,0.474513889,19.8678125,94.48100694,1.150625,126.7188889,0,0,143.6659722,997.3506944,-0.206493056,2023,1419
26-09-2023,20.46382576,45.06893939,19.62770833,21.6446875,41.27225694,48.75597222,6.084791667,0.422465278,25.66190972,87.55836806,1.115590278,173.5996181,0,0,223.4430556,997.0805556,-0.196736111,2023,1419
27-09-2023,21.80555556,49.6675,14.94333333,23.27260417,38.20197917,41.70697917,6.240381944,0.570763889,27.30614583,86.11625,0.969097222,176.7757986,0,0,223.4003472,996.3791667,-0.208055556,2023,1419
28-09-2023,21.81850694,52.89347222,19.51194444,19.84048611,39.35239583,44.25899306,5.984722222,0.534722222,26.5765625,81.50871528,1.04875,231.3915278,0,0,245.8006944,995.6677083,-0.203020833,2023,1419
29-09-2023,21.77381944,49.57496528,18.83434028,29.31222222,48.1196875,40.46847222,6.258680556,0.502916667,24.77295139,76.74496528,1.070381944,196.6336111,0,0,245.3940972,995.3434028,-0.1796875,2023,1419
30-09-2023,19.72340278,39.72288194,17.08319444,20.18038194,37.26336806,42.84767361,6.208611111,0.473645833,16.67184028,95.92715278,1.181006944,135.9903472,0.15,0.15,66.49479167,996.1260417,-0.195243056,2023,1419
01-10-2023,14.8784375,30.11732639,15.25402778,28.65986111,43.91309028,40.74267361,5.747916667,0.421909722,24.54111111,85.75871528,1.427916667,73.90482639,0.008333333,0.008333333,226.4701389,995.4177083,-0.199166667,2023,1419
02-10-2023,16.29204861,33.68260417,14.21625,18.87524306,33.09170139,43.26829861,6.193784722,0.437222222,24.91763889,89.60065972,1.471666667,73.0015625,0,0,219.6760417,996.0673611,-0.198715278,2023,1419
03-10-2023,16.07697917,34.14222222,16.75263889,18.90770833,35.65819444,44.05340278,6.046631944,0.477673611,20.26034722,96.80309028,1.462256944,74.66229167,0.297222222,0.266666667,116.8347222,997.38125,-0.196979167,2023,1419
04-10-2023,13.79163194,25.40482639,13.64770833,27.88010417,41.5265625,40.26819444,5.931076389,0.421076389,26.72420139,97.46701389,2.135104167,39.23784722,0.338194444,0.3375,66.26631944,998.3649306,-0.191145833,2023,1419
05-10-2023,14.29184028,25.69916667,14.80840278,22.70756944,37.50104167,42.05708333,6.361458333,0.432673611,23.15815972,97.32850694,1.724166667,50.90347222,0.041666667,0.041666667,97.03402778,996.4552083,-0.190381944,2023,1419
06-10-2023,15.68444444,35.87083333,17.58680556,24.16315972,41.75052083,43.91895833,6.140277778,0.447361111,25.38604167,90.07381944,1.283020833,106.9234375,0,0,213.2541667,995.7944444,-0.199166667,2023,1419
07-10-2023,16.25645833,33.8946875,13.48569444,22.73979167,36.22409722,43.58826389,5.910972222,0.441354167,26.38607639,88.88145833,1.2790625,143.0074306,0,0,217.9059028,997.3645833,-0.192152778,2023,1419
08-10-2023,16.66149306,32.57607639,11.93069444,17.77295139,29.69739583,43.93930556,6.405763889,0.452847222,28.74729167,96.21121528,1.129652778,145.8278819,0.122916667,0.122916667,153.0045139,997.7482639,-0.190069444,2023,1419
09-10-2023,27.15972222,52.36961806,16.3196875,22.47791667,38.798125,42.03052083,6.070451389,0.597083333,26.80746528,87.99052083,0.878090278,189.4095833,0,0,215.065625,998.6006944,-0.197395833,2023,1419
10-10-2023,33.53940972,64.45864583,13.53444444,27.10350694,40.63190972,41.67958333,6.115729167,0.549409722,35.81864583,91.96618056,1.429513889,80.91690972,0,0,190.6899306,1000.036111,-0.201770833,2023,1419
11-10-2023,34.13440972,60.44979167,13.51701389,24.33829861,37.84423611,42.05618056,6.570590278,0.436076389,35.36972222,87.77666667,1.233125,128.9830556,0.158333333,0.158333333,185.7559028,999.8420139,-0.201458333,2023,1419
12-10-2023,29.02385417,50.62642361,16.36371528,27.61444444,43.97815972,40.76489583,5.95625,0.6340625,33.26829861,88.49458333,1.014236111,147.3313889,0.033333333,0.033333333,172.4722222,1001.503472,-0.180902778,2023,1419
13-10-2023,29.65305556,54.385,25.5009375,30.77552083,56.27684028,43.08958333,6.122048611,0.692430556,23.71229167,88.33177083,1.054965278,155.7309375,0.15625,0.15625,178.0461806,1002.419792,-0.194270833,2023,1419
14-10-2023,33.02868056,61.29454861,22.15704861,28.14861111,50.30482639,44.12201389,6.729930556,0.575833333,26.79767361,90.57993056,1.0125,166.8396528,0,0,192.4045139,1001.666319,-0.197395833,2023,1419
15-10-2023,36.57902778,70.14472222,17.29888889,26.53013889,43.82413194,42.509375,6.062916667,0.620173611,31.82930556,86.865625,1.076493056,163.3213194,0,0,186.9795139,1000.634375,-0.190347222,2023,1419
16-10-2023,41.11805556,82.20916667,18.84072917,30.60520833,49.443125,40.62590278,5.975902778,0.588090278,29.52447917,86.09020833,1.141770833,158.5946528,0,0,193.4083333,1002.117708,-0.179375,2023,1419
17-10-2023,41.01253472,78.87375,19.34284722,31.34166667,50.68409722,40.98197917,6.58125,0.547638889,30.86440972,80.88131944,0.924201389,238.3628472,0,0,197.2555556,1002.501042,-0.184409722,2023,1419
18-10-2023,39.78173611,71.67166667,19.81107639,28.80472222,48.61059028,43.71454861,6.196041667,0.571597222,30.49260417,81.71496528,0.878993056,212.47875,0,0,196.4197917,1002.832292,-0.184340278,2023,1419
19-10-2023,33.81753472,68.91267361,17.47975694,29.13371528,46.61305556,42.44809028,6.135034722,0.543715278,33.03815972,80.46822917,1.045173611,207.9156597,0,0,200.7923611,1003.353819,-0.181354167,2023,1419
20-10-2023,32.57513889,66.49597222,18.2665625,31.19427083,49.44055556,41.31243056,6.351909722,0.556944444,30.16736111,79.33899306,1.086493056,208.2292014,0,0,194.2635417,1004.160764,-0.188541667,2023,1419
21-10-2023,31.5659375,64.29402778,26.06711806,35.530625,61.58815972,41.68951389,6.123645833,0.612951389,28.73510417,72.330625,1.152395833,200.0718056,0,0,209.1996528,1004.722917,-0.1790625,2023,1419
